Year,Player,Pos,Age,Tm,G,GS,PTS,Minutes Played,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,Ty Lawson,PG,27,SAC,69,24,654,1732,15.4,0.551,3,8.9,6,30,2.2,0.3,17.3,19.5,2.2,1,3.2,0.088,0.2,-1.5,-1.3,0.3,237,522,0.454,34,118,0.288,203,404,0.502,0.487,173,217,0.797,44,135,156,365,83,7,129,119,681
2016,Jake Layman,SF,20,POR,35,1,75,249,4.9,0.404,2.7,8,5.3,6.2,1.8,1,10.2,19,-0.4,0.1,-0.3,-0.054,-4.7,-2.7,-7.4,-0.3,26,89,0.292,13,51,0.255,13,38,0.342,0.365,13,17,0.765,6,18,21,12,10,3,11,22,78
2016,Courtney Lee,SG,29,NYK,77,74,802,2459,12.1,0.559,2.3,9.1,5.7,10.6,1.6,0.8,8.5,14.4,3.1,1.1,4.2,0.081,0.5,-0.7,-0.2,1.1,321,704,0.456,108,269,0.401,213,435,0.49,0.533,85,98,0.867,53,207,226,195,91,26,69,141,835
2016,David Lee,PF,31,SAS,79,10,553,1477,18.4,0.613,11.6,21.9,16.9,13,1.1,2.2,14.9,16.9,3.2,2.5,5.7,0.186,0.7,2.5,3.2,1.9,248,420,0.59,0,0,0,248,420,0.59,0.59,80,113,0.708,148,292,383,135,35,46,82,125,576
2016,Alex Len,C,21,PHO,77,34,588,1560,15,0.553,10.6,25.3,17.8,4.2,1.1,5.1,15.5,17.6,1.2,1.7,3,0.091,-3,1.2,-1.8,0.1,230,463,0.497,3,12,0.25,227,451,0.503,0.5,150,208,0.721,156,354,444,48,41,112,102,242,613
2016,Kawhi Leonard,SF,23,SAS,74,74,1812,2474,27.5,0.611,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,8.9,4.7,13.6,0.264,6.4,1.5,7.9,6.2,636,1311,0.485,147,386,0.381,489,925,0.529,0.541,469,533,0.88,80,350,374,283,148,63,154,122,1888
2016,Meyers Leonard,PF,22,POR,74,12,385,1222,8.9,0.507,2.4,19,10.7,8.4,0.5,1.8,8.1,15.5,0.5,0.8,1.4,0.053,-2.1,-1.3,-3.4,-0.4,146,378,0.386,74,213,0.347,72,165,0.436,0.484,35,40,0.875,27,209,205,77,15,32,35,172,401
2016,Jon Leuer,PF,25,DET,75,34,736,1944,14.2,0.551,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2,4.5,0.112,-0.4,0.5,0.2,1.1,310,646,0.48,49,167,0.293,261,479,0.545,0.518,98,113,0.867,102,300,350,121,35,30,66,145,767
2016,Caris LeVert,SF,20,BRK,57,26,449,1237,12.2,0.556,2,13.9,8,13.7,1.9,0.5,12.3,16.6,0.8,1,1.8,0.07,-0.7,-0.4,-1.1,0.3,171,380,0.45,59,184,0.321,112,196,0.571,0.528,67,93,0.72,23,165,164,120,55,9,59,91,468
2016,DeAndre Liggins,SG,26,TOT,62,19,146,777,7.5,0.476,2.9,12.2,7.7,9.2,3,1.5,20.8,11.6,-0.4,0.9,0.5,0.031,-3.9,1.8,-2.1,0,55,142,0.387,17,46,0.37,38,96,0.396,0.447,25,40,0.625,20,88,94,59,53,16,42,81,152
2016,DeAndre Liggins,SG,26,CLE,61,19,138,752,7.2,0.473,2.6,11.9,7.4,9.5,3,1.5,21.6,11.5,-0.5,0.9,0.4,0.025,-4,2,-2,0,52,136,0.382,17,45,0.378,35,91,0.385,0.445,23,37,0.622,17,84,88,59,50,16,42,78,144
2016,DeAndre Liggins,SG,26,DAL,1,0,8,25,17.6,0.546,13.3,19.5,16.3,0,4.2,0,0,13.8,0.1,0,0.1,0.194,-1.9,-2,-3.9,0,3,6,0.5,0,1,0,3,5,0.6,0.5,2,3,0.667,3,4,6,0,2,0,0,3,8
2016,Damian Lillard,PG,24,POR,75,75,1943,2694,24.1,0.586,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.3,0.184,6.4,-2,4.3,4.3,661,1488,0.444,214,578,0.37,447,910,0.491,0.516,488,545,0.895,46,322,320,479,76,23,197,152,2024
2016,Jeremy Lin,PG,26,BRK,36,33,502,883,19.2,0.566,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,117,201,46,16,86,79,523
2016,Shaun Livingston,PG,29,GSW,76,3,373,1345,10.1,0.568,2.4,9.4,6.2,13.5,1.4,1.2,15.1,12.9,1.1,1.6,2.6,0.094,-2.5,0.5,-2,0,173,316,0.547,1,3,0.333,172,313,0.55,0.549,42,60,0.7,28,123,131,152,43,23,61,120,389
2016,Shawn Long,C,22,PHI,18,0,142,234,24.1,0.595,19.3,20.8,20,10.7,1.9,3.1,9.5,25.4,0.6,0.3,0.9,0.195,3.4,0,3.4,0.3,61,109,0.56,7,19,0.368,54,90,0.6,0.592,19,35,0.543,41,44,74,14,10,10,13,49,148
2016,Kevon Looney,C,18,GSW,53,4,130,447,13.4,0.553,11.5,18.5,15.2,8.5,1.5,3,12.2,13.4,0.7,0.8,1.4,0.154,-1.4,1.7,0.3,0.3,56,107,0.523,2,9,0.222,54,98,0.551,0.533,21,34,0.618,44,80,108,32,16,19,17,64,135
2016,Brook Lopez,C,26,BRK,75,75,1477,2222,20.4,0.578,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,0.105,1.9,-0.4,1.5,2,555,1172,0.474,134,387,0.346,421,785,0.536,0.531,295,364,0.81,121,282,351,192,43,141,184,192,1539
2016,Robin Lopez,C,26,CHI,81,81,805,2271,14.4,0.511,11.4,13.2,12.3,5.6,0.4,4.1,9.9,17.5,1.8,2.4,4.3,0.09,-1.9,1,-0.9,0.6,382,775,0.493,0,2,0,382,773,0.494,0.493,75,104,0.721,243,276,452,87,20,133,90,151,839
2016,Kevin Love,PF,26,CLE,60,60,1096,1885,21.1,0.573,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4,2.4,6.4,0.163,1.7,-0.9,0.8,1.3,370,867,0.427,145,389,0.373,225,478,0.471,0.51,257,295,0.871,148,518,579,126,59,25,122,125,1142
2016,Kyle Lowry,PG,28,TOR,60,60,1290,2244,22.9,0.623,2.4,12.1,7.3,29.9,2,0.7,13.8,24.9,7.8,2.3,10.1,0.216,7.1,-0.4,6.7,4.9,426,918,0.464,193,468,0.412,233,450,0.518,0.569,299,365,0.819,48,240,251,455,99,22,173,170,1344
2016,John Lucas,PG,32,MIN,5,0,2,11,9.1,0.25,0,0,0,12.5,9.2,0,0,16.1,0,0,0,-0.033,-6,0.4,-5.6,0,1,4,0.25,0,1,0,1,3,0.333,0.25,0,0,0,0,0,0,1,2,0,0,0,2
2016,Timothe Luwawu-Cabarrot,SF,19,PHI,69,19,427,1190,8.5,0.536,2.3,11.5,6.9,9.6,1.3,0.7,15,17.8,0,0.8,0.8,0.034,-2.8,-1.2,-4,-0.6,145,361,0.402,50,161,0.311,95,200,0.475,0.471,105,123,0.854,25,124,130,82,36,11,73,154,445
2016,Trey Lyles,PF,19,UTA,71,4,422,1158,10,0.464,4.9,18.1,11.7,9.6,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,0.032,-2.9,-0.1,-3,-0.3,159,439,0.362,65,204,0.319,94,235,0.4,0.436,57,79,0.722,48,187,204,76,29,23,64,97,440
2016,Shelvin Mack,PG,24,UTA,55,9,413,1205,10.9,0.518,2,10.1,6.1,20.4,1.8,0.2,17.8,19.6,-0.1,1.5,1.4,0.054,-1.7,-0.1,-1.8,0.1,170,381,0.446,37,120,0.308,133,261,0.51,0.495,53,77,0.688,20,108,111,168,47,3,90,100,430
2016,Ian Mahinmi,C,28,WAS,31,0,166,555,14.1,0.601,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14,0.5,0.9,1.4,0.123,-2.1,2.9,0.8,0.4,65,111,0.586,0,0,0,65,111,0.586,0.586,43,75,0.573,47,103,131,21,37,27,34,90,173
2016,Thon Maker,C,17,MIL,57,34,217,562,14,0.558,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,0.8,0.5,1.3,0.113,-0.5,-1,-1.5,0.1,83,181,0.459,28,74,0.378,55,107,0.514,0.536,32,49,0.653,40,74,99,25,11,30,17,84,226
2016,Boban Marjanovic,C,26,DET,35,0,183,293,29.6,0.606,16.5,32.5,24.2,5.3,1,3.4,6,25.3,1.2,0.5,1.7,0.28,1,-0.9,0.1,0.2,72,132,0.545,0,0,0,72,132,0.545,0.545,47,58,0.81,46,84,113,10,7,14,10,25,191
2016,Jarell Martin,PF,20,MEM,42,3,158,558,8.7,0.477,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,0.054,-5.8,-0.6,-6.4,-0.6,58,151,0.384,9,25,0.36,49,126,0.389,0.414,40,50,0.8,42,120,141,9,19,10,28,91,165
2016,Wesley Matthews,SG,28,DAL,73,73,947,2495,11.9,0.533,0.8,11.8,6,13.6,1.6,0.6,9.9,19.4,1,2.1,3.1,0.06,0.2,-0.1,0.1,1.3,333,847,0.393,174,479,0.363,159,368,0.432,0.496,146,179,0.816,18,241,225,229,86,18,102,161,986
2016,Luc Mbah,SF,28,LAC,80,76,465,1787,10.3,0.581,3,7.7,5.4,3.1,2.3,1.6,10.1,11.6,1.3,1.8,3.1,0.084,-0.8,1.5,0.7,1.2,191,378,0.505,43,110,0.391,148,268,0.552,0.562,59,87,0.678,47,127,151,43,91,40,47,122,484
2016,James Michael,PF,22,GSW,52,2,141,457,13,0.543,8.7,12.6,10.8,4.9,1.9,5,12.3,14.6,0.3,0.8,1.1,0.115,-2.8,2.3,-0.5,0.2,62,117,0.53,2,8,0.25,60,109,0.55,0.538,21,42,0.5,34,56,78,19,20,33,19,47,147
2016,Patrick McCaw,SG,19,GSW,71,20,271,1074,8.6,0.54,2.4,7.6,5.2,9,1.4,1.1,12.1,11.9,0.6,1.2,1.7,0.077,-1.6,-0.1,-1.7,0.1,106,245,0.433,41,123,0.333,65,122,0.533,0.516,29,37,0.784,22,79,88,84,36,17,36,62,282
2016,Sheldon McClellan,SG,22,WAS,30,3,86,287,10.1,0.518,1.6,11.7,6.7,7,1.4,0.6,5.4,14,0.3,0.2,0.5,0.076,-2.1,-1.5,-3.6,-0.1,30,75,0.4,7,30,0.233,23,45,0.511,0.447,23,27,0.852,4,30,30,16,9,2,5,17,90
2016,C.J. McCollum,SG,23,POR,80,80,1764,2796,19.9,0.585,2.4,9.2,5.8,18,1.3,1.2,9.9,27.5,6.2,1.4,7.6,0.131,3.3,-2.2,1,2.1,692,1441,0.48,185,440,0.42,507,1001,0.506,0.544,268,294,0.912,60,231,253,311,81,48,172,202,1837
2016,T.J. McConnell,PG,22,PHI,81,51,534,2133,13.7,0.504,2,11,6.5,37.5,3.1,0.4,22.4,14.4,1.4,2.4,3.8,0.084,-2,0.1,-1.9,0,236,512,0.461,11,55,0.2,225,457,0.492,0.472,73,90,0.811,39,212,218,582,150,11,159,139,556
2016,Chris McCullough,PF,19,TOT,16,0,35,80,15.2,0.526,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,0.072,-2,-2.6,-4.6,-0.1,16,32,0.5,1,7,0.143,15,25,0.6,0.516,3,5,0.6,9,10,17,2,2,2,3,7,36
2016,Chris McCullough,PF,19,BRK,14,0,34,72,16.8,0.541,13.4,11.6,12.5,4.9,0.7,2.1,5.8,20.4,0.1,0,0.1,0.098,-0.9,-3,-3.8,0,16,31,0.516,1,6,0.167,15,25,0.6,0.532,2,3,0.667,9,8,15,2,1,2,2,7,35
2016,Chris McCullough,PF,19,WAS,2,0,1,8,1.1,0.266,0,28.1,14.1,0,6.2,0,34.7,15.7,0,0,0,-0.163,-11.8,0.3,-11.5,0,0,1,0,0,1,0,0,0,0,0,1,2,0.5,0,2,2,0,1,0,1,0,1
2016,K.J. McDaniels,SF,21,TOT,49,0,198,505,11.5,0.555,3.2,14.1,8.7,4,1.8,2.8,13.5,18.1,0,0.5,0.5,0.051,-3.5,-0.6,-4.1,-0.3,77,169,0.456,20,66,0.303,57,103,0.553,0.515,32,38,0.842,15,67,71,14,21,21,29,49,206
2016,K.J. McDaniels,SF,21,HOU,29,0,77,212,10.2,0.552,3.1,12.4,7.7,2.7,1.6,3,12.1,16.4,0,0.2,0.3,0.058,-3.7,-1,-4.7,-0.1,31,68,0.456,9,27,0.333,22,41,0.537,0.522,9,10,0.9,6,24,26,4,8,9,10,24,80
2016,K.J. McDaniels,SF,21,BRK,20,0,121,293,12.5,0.556,3.3,15.3,9.4,4.9,1.9,2.6,14.4,19.3,0,0.3,0.3,0.046,-3.3,-0.4,-3.7,-0.1,46,101,0.455,11,39,0.282,35,62,0.565,0.51,23,28,0.821,9,43,45,10,13,11,19,25,126
2016,Doug McDermott,SF,23,TOT,66,5,568,1508,10.7,0.554,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,1.6,1,2.6,0.083,-1.2,-2.3,-3.5,-0.6,222,497,0.447,77,207,0.372,145,290,0.5,0.524,71,84,0.845,20,159,156,63,15,6,38,79,592
2016,Doug McDermott,SF,23,CHI,44,4,429,1078,11.3,0.555,1.4,11.7,6.5,6.5,0.5,0.3,7.4,17.6,1.1,0.8,1.9,0.084,-0.9,-2,-2.9,-0.2,166,373,0.445,56,149,0.376,110,224,0.491,0.52,59,67,0.881,14,116,113,49,12,5,32,57,447
2016,Doug McDermott,SF,23,OKC,22,1,139,430,9.3,0.551,1.5,11.1,6.3,4.4,0.2,0.2,4.4,13.6,0.5,0.2,0.7,0.08,-2.1,-2.9,-4.9,-0.3,56,124,0.452,21,58,0.362,35,66,0.53,0.536,12,17,0.706,6,43,43,14,2,1,6,22,145
2016,JaVale McGee,C,27,GSW,77,10,453,739,25.2,0.642,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2,1.5,3.5,0.225,0.2,0.6,0.8,0.5,208,319,0.652,0,4,0,208,315,0.66,0.652,56,111,0.505,100,144,212,19,21,76,40,109,472
2016,Rodney McGruder,SG,23,MIA,78,65,477,1966,9.1,0.506,5.3,9.2,7.2,8.8,1.2,0.7,10.2,12.3,1.2,1.7,2.9,0.072,-0.8,0.5,-0.4,0.8,190,460,0.413,73,220,0.332,117,240,0.488,0.492,44,71,0.62,95,162,224,135,50,21,56,140,497
2016,Ben McLemore,SG,21,SAC,61,26,475,1176,9.8,0.538,1.9,10.8,6.4,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,0.015,-2.1,-2.7,-4.8,-0.8,180,419,0.43,65,170,0.382,115,249,0.462,0.507,70,93,0.753,19,111,113,56,32,7,62,108,495
2016,Jordan McRae,SG,23,CLE,37,4,155,384,9.7,0.488,1.8,9.5,5.7,7.4,1,1.3,7.8,20.8,-0.1,0.2,0.2,0.02,-3.7,-2.8,-6.5,-0.4,58,150,0.387,18,51,0.353,40,99,0.404,0.447,27,34,0.794,6,34,35,21,9,7,14,31,161
2016,Josh McRoberts,PF,27,MIA,22,14,103,381,9.8,0.439,6.6,15,10.7,18.9,1.3,0.8,15.9,16.9,-0.1,0.4,0.3,0.036,-2.9,0.5,-2.4,0,44,118,0.373,13,31,0.419,31,87,0.356,0.428,6,9,0.667,23,51,64,55,11,5,23,31,107
2016,Jodie Meeks,SG,27,ORL,36,10,314,738,13.1,0.567,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0,103,256,0.402,56,137,0.409,47,119,0.395,0.512,65,74,0.878,5,72,67,49,38,5,36,41,327
2016,Salah Mejri,C,28,DAL,73,11,204,905,14.8,0.65,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,1.3,1.7,3,0.159,-3.6,3.8,0.2,0.5,88,137,0.642,1,3,0.333,87,134,0.649,0.646,36,61,0.59,97,211,268,15,36,70,40,152,213
2016,Jordan Mickey,PF,20,BOS,25,1,36,141,9.8,0.473,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,0.036,-5.7,0.9,-4.8,-0.1,15,34,0.441,0,1,0,15,33,0.455,0.441,8,14,0.571,13,21,30,8,3,7,9,12,38
2016,Khris Middleton,SF,23,MIL,29,23,409,889,15,0.57,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,0.7,0.9,1.6,0.085,0,-0.6,-0.5,0.3,150,333,0.45,45,104,0.433,105,229,0.459,0.518,81,92,0.88,11,112,107,108,46,8,65,79,426
2016,C.J. Miles,SF,27,IND,76,29,782,1776,13.7,0.592,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,2.7,1.4,4,0.109,1.5,-2.1,-0.5,0.7,281,647,0.434,169,409,0.413,112,238,0.471,0.565,84,93,0.903,30,199,199,52,52,29,40,151,815
2016,Mike Miller,SF,34,DEN,20,0,27,151,7.8,0.586,2.2,26.1,14.3,18.3,0.6,0,35.2,10.4,0,0.1,0.1,0.021,-3,-0.8,-3.8,-0.1,9,23,0.391,8,20,0.4,1,3,0.333,0.565,2,2,1,3,36,34,24,2,0,13,9,28
2016,Patty Mills,PG,26,SAS,80,8,729,1754,15.2,0.577,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,2.8,2.2,5.1,0.139,2.5,-1.2,1.3,1.5,273,622,0.439,147,356,0.413,126,266,0.474,0.557,66,80,0.825,24,118,124,305,73,3,101,109,759
2016,Elijah Millsap,SG,27,PHO,2,0,3,23,-3.4,0.19,13.8,14.6,14.2,5.6,0,0,20.2,18,-0.1,0,-0.1,-0.233,-9.9,-3.3,-13.2,-0.1,1,7,0.143,0,2,0,1,5,0.2,0.143,1,2,0.5,3,3,5,1,0,0,2,2,3
2016,Paul Millsap,PF,29,ATL,69,67,1196,2343,17.8,0.542,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,2.6,3.8,6.4,0.132,0.5,2.1,2.7,2.7,430,972,0.442,75,241,0.311,355,731,0.486,0.481,311,405,0.768,111,422,464,275,101,71,158,186,1246
2016,Nikola Mirotic,PF,23,CHI,70,15,714,1679,14.5,0.546,3.9,20.9,12.3,6.9,1.6,2.7,10.4,19.8,1.3,2.5,3.8,0.108,0,0.5,0.4,1,258,625,0.413,129,377,0.342,129,248,0.52,0.516,99,128,0.773,61,323,334,82,59,64,79,128,744
2016,Greg Monroe,C,24,MIL,81,0,913,1823,21.1,0.572,10.8,23.1,17,17.3,2.6,1.8,14.4,24.3,3,2.6,5.6,0.147,0.5,1.5,2,1.9,387,726,0.533,0,4,0,387,722,0.536,0.533,177,239,0.741,167,365,463,204,103,43,140,168,951
2016,E'Twaun Moore,SG,25,NOP,73,22,672,1820,12.1,0.537,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,0.07,-0.8,-0.5,-1.3,0.3,283,619,0.457,77,208,0.37,206,411,0.501,0.519,57,74,0.77,33,119,132,179,56,36,62,131,700
2016,Marcus Morris,SF,25,DET,79,79,1061,2565,12.4,0.508,3.2,12.8,7.8,9.4,1,0.8,7.4,20.3,1.4,2.4,3.9,0.072,-0.3,-0.2,-0.5,1,421,1007,0.418,118,357,0.331,303,650,0.466,0.477,145,185,0.784,77,289,318,174,58,29,87,168,1105
2016,Markieff Morris,PF,25,WAS,76,76,1020,2374,13.7,0.54,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,1.6,2.5,4.1,0.083,-1.3,0.2,-1,0.6,406,889,0.457,71,196,0.362,335,693,0.483,0.497,180,215,0.837,107,385,428,137,92,48,129,254,1063
2016,Anthony Morrow,SG,29,TOT,49,7,260,714,10,0.505,1.9,2.9,2.4,5.2,1.7,0.2,2.2,16.4,0.7,0.5,1.2,0.083,-1.2,-3.1,-4.3,-0.4,98,252,0.389,41,133,0.308,57,119,0.479,0.47,34,37,0.919,12,19,27,27,27,2,6,44,271
2016,Anthony Morrow,SG,29,OKC,40,7,221,627,9.2,0.491,1.9,3.2,2.6,4.5,1.7,0.3,2.5,16.3,0.4,0.4,0.9,0.069,-1.6,-2.9,-4.5,-0.4,86,223,0.386,35,119,0.294,51,104,0.49,0.464,23,26,0.885,11,18,25,21,25,2,6,40,230
2016,Anthony Morrow,SG,29,CHI,9,0,39,87,16,0.606,1.2,1.2,1.2,10.4,1.2,0,0,17,0.3,0,0.3,0.19,2,-4.4,-2.4,0,12,29,0.414,6,14,0.429,6,15,0.4,0.517,11,11,1,1,1,2,7,2,0,0,4,41
2016,Donatas Motiejunas,PF,24,NOP,34,0,144,479,9.2,0.47,5.7,16.6,11.1,10.3,1.8,1.9,16.3,17.6,-0.4,0.6,0.2,0.018,-4.1,1.2,-2.9,-0.1,57,138,0.413,11,47,0.234,46,91,0.505,0.453,25,49,0.51,26,75,88,37,20,13,31,55,150
2016,Timofey Mozgov,C,28,LAL,54,52,385,1104,12.3,0.553,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,0.7,0.4,1.1,0.048,-2.8,-0.8,-3.6,-0.4,169,328,0.515,0,1,0,169,327,0.517,0.515,63,78,0.808,104,160,230,47,18,35,72,133,401
2016,Emmanuel Mudiay,PG,18,DEN,55,41,579,1406,10.9,0.483,2.3,11.6,7,21.8,1.4,0.7,16.5,22.6,-0.4,0.5,0.2,0.006,-2,-1.8,-3.8,-0.6,208,551,0.377,56,178,0.315,152,373,0.408,0.428,131,167,0.784,29,149,155,237,46,15,123,95,603
2016,Shabazz Muhammad,SF,22,MIN,78,1,741,1516,14.9,0.566,6.4,10.6,8.5,3.7,0.7,0.3,7.6,21.5,2.5,0.2,2.7,0.086,-0.2,-4.3,-4.4,-0.9,288,598,0.482,49,146,0.336,239,452,0.529,0.523,147,190,0.774,84,136,191,38,25,7,56,86,772
2016,Dejounte Murray,PG,18,SAS,38,8,125,322,9.6,0.503,2.2,12.4,7.4,22.6,1.3,1.5,22.7,23.5,-0.4,0.5,0,0.004,-4.6,-0.2,-4.8,-0.2,50,116,0.431,9,23,0.391,41,93,0.441,0.47,21,30,0.7,6,36,37,52,9,7,38,29,130
2016,Jamal Murray,SG,17,DEN,82,10,779,1764,11.9,0.518,2.6,10.7,6.7,14,1.4,1.1,12.6,21.6,0.6,0.7,1.4,0.037,-0.5,-2.1,-2.6,-0.3,295,730,0.404,115,344,0.334,180,386,0.466,0.483,106,120,0.883,41,173,186,185,58,27,113,124,811
2016,Mike Muscala,C,23,ATL,70,3,418,1237,14.4,0.596,6.9,14.4,10.7,11.9,1.2,2.8,13.1,14.8,1.8,1.6,3.4,0.132,-0.4,1.5,1.1,1,170,337,0.504,46,110,0.418,124,227,0.546,0.573,49,64,0.766,76,164,209,104,34,47,55,97,435
2016,Larry Nance,PF,22,LAL,63,7,431,1442,15.8,0.567,8.8,19.6,14,9.7,2.8,2.3,12.4,13.4,2.1,1.5,3.5,0.118,-0.3,2.3,2,1.5,190,361,0.526,10,36,0.278,180,325,0.554,0.54,59,80,0.738,120,249,321,105,92,46,56,149,449
2016,Shabazz Napier,PG,23,POR,53,2,209,512,13.6,0.533,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,0.06,-0.9,-1.3,-2.2,0,73,183,0.399,34,92,0.37,39,91,0.429,0.492,38,49,0.776,8,53,53,73,36,2,41,38,218
2016,Maurice Ndour,PF,22,NYK,32,4,94,331,11.3,0.503,7.1,13.7,10.4,3.5,2.3,2,11,14.3,0.1,0.3,0.4,0.059,-3.5,-0.3,-3.8,-0.1,39,86,0.453,1,7,0.143,38,79,0.481,0.459,19,26,0.731,22,42,56,9,17,9,12,30,98
2016,Gary Neal,SG,30,ATL,2,0,4,18,-4.3,0.228,0,6,3.1,7.1,0,0,0,21.2,-0.1,0,-0.1,-0.189,-11.8,-4.9,-16.6,-0.1,0,7,0,0,2,0,0,5,0,0,4,4,1,0,1,1,1,0,0,0,1,4
2016,Jameer Nelson,PG,32,DEN,75,39,660,2045,11.4,0.544,1.5,8.8,5.2,26,1.3,0.3,17,15.8,2.3,0.5,2.8,0.065,0.3,-2.3,-2,0,268,604,0.444,106,273,0.388,162,331,0.489,0.531,45,63,0.714,28,164,167,420,59,9,129,197,687
2016,Raul Neto,PG,22,UTA,40,0,96,346,10.7,0.527,1.4,8.4,5,15.1,3.2,1.2,13.6,14.8,0.2,0.6,0.7,0.1,-1.7,1.4,-0.3,0.1,41,91,0.451,10,31,0.323,31,60,0.517,0.505,8,9,0.889,4,26,26,37,24,6,15,48,100
2016,Georges Niang,PF,21,IND,23,0,20,93,0.1,0.285,2.4,17.9,10.3,7.5,1.6,0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-9.9,-2.2,-12.1,-0.2,9,36,0.25,1,12,0.083,8,24,0.333,0.264,2,2,1,2,15,15,5,3,0,5,6,21
2016,Andrew Nicholson,PF,25,TOT,38,0,96,342,5.9,0.427,4.9,14.6,9.8,4.1,2.3,1.5,12.7,17,-0.5,0.4,-0.1,-0.019,-5.9,-0.5,-6.4,-0.4,43,111,0.387,5,27,0.185,38,84,0.452,0.41,9,14,0.643,15,46,53,11,18,7,17,55,100
2016,Andrew Nicholson,PF,25,WAS,28,0,67,231,6.3,0.425,5.4,11.2,8.3,4.2,2.3,2.2,11.8,17.6,-0.3,0.3,-0.1,-0.014,-5.5,-0.3,-5.8,-0.2,30,77,0.39,3,16,0.188,27,61,0.443,0.409,7,12,0.583,11,23,30,8,12,7,11,37,70
2016,Andrew Nicholson,PF,25,BRK,10,0,29,111,5,0.43,3.9,21.7,12.9,4,2.1,0,14.7,15.8,-0.2,0.1,-0.1,-0.031,-6.8,-1,-7.8,-0.2,13,34,0.382,2,11,0.182,11,23,0.478,0.412,2,2,1,4,23,23,3,6,0,6,18,30
2016,Joakim Noah,C,29,NYK,46,46,223,1015,15.2,0.493,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,350,112,34,42,58,127,232
2016,Nerlens Noel,C,20,TOT,51,19,427,1047,20.4,0.622,9.8,22.3,15.9,8.1,3.1,4.1,12.5,17.6,2.1,1.9,4,0.182,-0.5,3.8,3.3,1.4,184,309,0.595,0,1,0,184,308,0.597,0.595,77,111,0.694,93,201,256,55,73,58,51,126,445
2016,Nerlens Noel,C,20,PHI,29,7,247,564,20.8,0.634,9,19.2,14.1,9,3.7,3.7,12.5,17.8,1.1,1,2.2,0.184,0.2,3.7,3.9,0.8,107,175,0.611,0,1,0,107,174,0.615,0.611,43,63,0.683,46,98,125,33,48,30,29,71,257
2016,Nerlens Noel,C,20,DAL,22,12,180,483,19.9,0.606,10.8,26,18,7,2.4,4.7,12.4,17.3,0.9,0.9,1.8,0.179,-1.3,3.9,2.6,0.6,77,134,0.575,0,0,0,77,134,0.575,0.575,34,48,0.708,47,103,131,22,25,29,22,55,188
2016,Lucas Nogueira,C,22,TOR,57,6,243,1088,15.5,0.682,8.5,16.7,12.6,5.4,2.4,7.2,19.9,9.5,1.7,2,3.7,0.164,-0.1,5.6,5.4,2,103,156,0.66,3,12,0.25,100,144,0.694,0.67,44,67,0.657,82,161,211,46,58,103,46,137,253
2016,Steve Novak,PF,31,MIL,8,0,5,22,1.3,0.357,0,15.7,7.9,0,0,0,0,14.5,0,0,0,-0.075,-6.9,-6.7,-13.6,-0.1,2,7,0.286,1,6,0.167,1,1,1,0.357,0,0,0,0,3,3,0,0,0,0,1,5
